,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
1437,454492684-2,,132000,False,substation,True,transmission,151090.0,26.106437781073005,-29.10401931560123,POINT (26.10643778107301 -29.10401931560123),south-africa
1438,586032034-1,,765000,False,substation,True,transmission,375020.0,20.009744924140513,-33.106915506691415,POINT (20.00974492414051 -33.10691550669141),south-africa
1439,586032034-2,,400000,False,substation,True,transmission,375020.0,20.009744924140513,-33.106915506691415,POINT (20.00974492414051 -33.10691550669141),south-africa
1440,103079552-1,,132000,False,substation,True,transmission,17970.0,26.746555587840966,-27.048882375015054,POINT (26.74655558784097 -27.04888237501505),south-africa
1441,238322344-1,,400000,False,substation,True,transmission,134920.0,30.089746342651267,-26.618763218674253,POINT (30.08974634265127 -26.61876321867425),south-africa
1442,131625968-1,,400000,False,substation,True,transmission,61650.0,32.03637577368585,-28.688597238170164,POINT (32.03637577368585 -28.68859723817016),south-africa
1443,131625968-2,,275000,False,substation,True,transmission,61650.0,32.03637577368585,-28.688597238170164,POINT (32.03637577368585 -28.68859723817016),south-africa
1444,209365700-1,,400000,False,substation,True,transmission,95170.0,29.35239858983355,-26.773720046232558,POINT (29.35239858983355 -26.77372004623256),south-africa
1446,660702261-1,,132000,False,substation,True,transmission,5550.0,28.723513438642218,-30.319591623118516,POINT (28.72351343864222 -30.31959162311852),south-africa
1447,256731632-1,,132000,False,substation,True,transmission,4050.0,30.966221200000057,-25.571062950000144,POINT (30.96622120000006 -25.57106295000014),south-africa
1449,84197405-1,,275000,False,substation,True,transmission,114000.0,28.105575243431304,-25.757507566665428,POINT (28.1055752434313 -25.75750756666543),south-africa
1450,84197405-2,,132000,False,substation,True,transmission,114000.0,28.105575243431304,-25.757507566665428,POINT (28.1055752434313 -25.75750756666543),south-africa
1451,105811523-1,,400000,False,substation,True,transmission,178800.0,27.986896896062017,-26.604702845368035,POINT (27.98689689606202 -26.60470284536803),south-africa
1452,105811523-2,,275000,False,substation,True,transmission,178800.0,27.986896896062017,-26.604702845368035,POINT (27.98689689606202 -26.60470284536803),south-africa
1453,188617105-1,,275000,False,substation,True,transmission,45410.0,30.908411821368585,-29.992536523416607,POINT (30.90841182136858 -29.99253652341661),south-africa
1454,188617105-2,,132000,False,substation,True,transmission,45410.0,30.908411821368585,-29.992536523416607,POINT (30.90841182136858 -29.99253652341661),south-africa
1455,643187979-1,,132000,False,substation,True,transmission,7270.0,25.907181949999895,-32.73031224999963,POINT (25.9071819499999 -32.73031224999963),south-africa
1456,224290098-1,,132000,False,substation,True,transmission,10350.0,30.310357358043312,-23.824349186520056,POINT (30.31035735804331 -23.82434918652006),south-africa
1458,917163455-1,,132000,False,substation,True,transmission,4880.0,31.248854850000033,-24.959550949999965,POINT (31.24885485000003 -24.95955094999997),south-africa
1459,182262936-1,,275000,False,substation,True,transmission,36130.0,27.18334574674655,-25.634910536000184,POINT (27.18334574674655 -25.63491053600018),south-africa
1461,230337361-1,,132000,False,substation,True,transmission,18480.0,25.622941129502237,-33.78684583136512,POINT (25.62294112950224 -33.78684583136512),south-africa
1462,921415415-1,,132000,False,substation,True,transmission,7670.0,21.10515435983877,-28.55064234511897,POINT (21.10515435983877 -28.55064234511897),south-africa
1463,248595085-1,,132000,False,substation,True,transmission,12410.0,29.411899631920967,-26.099892681783334,POINT (29.41189963192097 -26.09989268178333),south-africa
1464,685294883-1,,400000,False,substation,True,transmission,135100.0,28.976536978995725,-23.902040245691015,POINT (28.97653697899572 -23.90204024569102),south-africa
1465,685294883-2,,132000,False,substation,True,transmission,135100.0,28.976536978995725,-23.902040245691015,POINT (28.97653697899572 -23.90204024569102),south-africa
1467,319926644-1,,132000,False,substation,True,transmission,27750.0,18.998483529765572,-33.81744740295626,POINT (18.99848352976557 -33.81744740295626),south-africa
1468,456151099-1,,275000,False,substation,True,transmission,14120.0,31.010972512466623,-29.81386918224572,POINT (31.01097251246662 -29.81386918224572),south-africa
1469,191269219-1,,275000,False,substation,True,transmission,135410.0,23.6235804975019,-28.332183594064283,POINT (23.6235804975019 -28.33218359406428),south-africa
1470,191269219-2,,132000,False,substation,True,transmission,135410.0,23.6235804975019,-28.332183594064283,POINT (23.6235804975019 -28.33218359406428),south-africa
1471,138280477-1,,400000,False,substation,True,transmission,109820.0,29.50631107521298,-25.81058988791679,POINT (29.50631107521298 -25.81058988791679),south-africa
1472,138280477-2,,275000,False,substation,True,transmission,109820.0,29.50631107521298,-25.81058988791679,POINT (29.50631107521298 -25.81058988791679),south-africa
1473,138280477-3,,132000,False,substation,True,transmission,109820.0,29.50631107521298,-25.81058988791679,POINT (29.50631107521298 -25.81058988791679),south-africa
1475,107391770-1,,400000,False,substation,True,transmission,146390.0,30.661135444789927,-29.777845801701908,POINT (30.66113544478993 -29.77784580170191),south-africa
1476,107391770-2,,275000,False,substation,True,transmission,146390.0,30.661135444789927,-29.777845801701908,POINT (30.66113544478993 -29.77784580170191),south-africa
1477,663042845-1,,400000,False,substation,True,transmission,79450.0,21.13749090207977,-28.545302836634193,POINT (21.13749090207977 -28.54530283663419),south-africa
1478,663042845-2,,132000,False,substation,True,transmission,79450.0,21.13749090207977,-28.545302836634193,POINT (21.13749090207977 -28.54530283663419),south-africa
1479,84391368-1,,132000,False,substation,True,transmission,29850.0,28.53374418968935,-26.240840461242104,POINT (28.53374418968935 -26.2408404612421),south-africa
1480,184191239-1,,275000,False,substation,True,transmission,77440.0,30.833379608362392,-30.075855027160927,POINT (30.83337960836239 -30.07585502716093),south-africa
1481,184191239-2,,132000,False,substation,True,transmission,77440.0,30.833379608362392,-30.075855027160927,POINT (30.83337960836239 -30.07585502716093),south-africa
1483,663042820-1,,132000,False,substation,True,transmission,7630.0,22.327819305233376,-30.031905337916744,POINT (22.32781930523338 -30.03190533791674),south-africa
1484,105811509-1,,275000,False,substation,True,transmission,95870.0,27.95298254779482,-26.64085716773627,POINT (27.95298254779482 -26.64085716773627),south-africa
1486,183716991-1,,132000,False,substation,True,transmission,4500.0,30.23860609178072,-29.875813630612797,POINT (30.23860609178072 -29.8758136306128),south-africa
1487,215330124-1,,132000,False,substation,True,transmission,20500.0,28.647725368803943,-28.287683368035385,POINT (28.64772536880394 -28.28768336803538),south-africa
1490,248396987-1,,132000,False,substation,True,transmission,52190.0,29.177673953872908,-25.859112376600528,POINT (29.17767395387291 -25.85911237660053),south-africa
1491,396953547-1,,132000,False,substation,True,transmission,16990.0,24.86626913017346,-33.352303529128264,POINT (24.86626913017346 -33.35230352912826),south-africa
1492,207923370-1,,132000,False,substation,True,transmission,5650.0,26.213024099999988,-27.84776550000018,POINT (26.21302409999999 -27.84776550000018),south-africa
1494,214485731-1,,275000,False,substation,True,transmission,50540.0,27.084173277209164,-28.943078452620824,POINT (27.08417327720916 -28.94307845262082),south-africa
1495,214485731-2,,132000,False,substation,True,transmission,50540.0,27.084173277209164,-28.943078452620824,POINT (27.08417327720916 -28.94307845262082),south-africa
1496,655281137-1,,132000,False,substation,True,transmission,8550.0,23.027899465570798,-27.60158264549665,POINT (23.0278994655708 -27.60158264549665),south-africa
1497,220180343-1,,132000,False,substation,True,transmission,20190.0,30.469853665134295,-25.060582412794123,POINT (30.46985366513429 -25.06058241279412),south-africa
1498,258538144-1,,132000,False,substation,True,transmission,7910.0,29.075577577471854,-25.19310424257674,POINT (29.07557757747185 -25.19310424257674),south-africa
1499,90137773-1,,132000,False,substation,True,transmission,50640.0,27.807599748345776,-32.98759338378369,POINT (27.80759974834578 -32.98759338378369),south-africa
1501,755769390-1,,132000,False,substation,True,transmission,6650.0,31.4101922,-24.937813999999833,POINT (31.4101922 -24.93781399999983),south-africa
1503,84391364-1,,275000,False,substation,True,transmission,232060.0,28.53769436540846,-26.242662446330193,POINT (28.53769436540846 -26.24266244633019),south-africa
1504,84391364-2,,132000,False,substation,True,transmission,232060.0,28.53769436540846,-26.242662446330193,POINT (28.53769436540846 -26.24266244633019),south-africa
1505,215459082-1,,275000,False,substation,True,transmission,131220.0,27.857092072722953,-26.679670597903492,POINT (27.85709207272295 -26.67967059790349),south-africa
1507,248388688-1,,132000,False,substation,True,transmission,4110.0,29.26461696085796,-26.021938686920965,POINT (29.26461696085796 -26.02193868692097),south-africa
1509,457745071-1,,132000,False,substation,True,transmission,11710.0,29.8509744370231,-24.302851377456,POINT (29.8509744370231 -24.302851377456),south-africa
1510,522721143-1,,132000,False,substation,True,transmission,7370.0,28.499372939896535,-30.615018673825418,POINT (28.49937293989653 -30.61501867382542),south-africa
1511,103079596-1,,400000,False,substation,True,transmission,117380.0,26.783268733761314,-26.901769535259834,POINT (26.78326873376131 -26.90176953525983),south-africa
1512,103079596-2,,132000,False,substation,True,transmission,117380.0,26.783268733761314,-26.901769535259834,POINT (26.78326873376131 -26.90176953525983),south-africa
1515,236798860-1,,132000,False,substation,True,transmission,2460.0,26.612997844466427,-26.34659834997076,POINT (26.61299784446643 -26.34659834997076),south-africa
1516,184187955-1,,275000,False,substation,True,transmission,80840.0,30.86332968220764,-29.859250707608112,POINT (30.86332968220764 -29.85925070760811),south-africa
1517,184187955-2,,132000,False,substation,True,transmission,80840.0,30.86332968220764,-29.859250707608112,POINT (30.86332968220764 -29.85925070760811),south-africa
1519,207915342-1,,132000,False,substation,True,transmission,7260.0,25.438429255266126,-26.686576835933124,POINT (25.43842925526613 -26.68657683593312),south-africa
1520,214485729-1,,132000,False,substation,True,transmission,19720.0,27.563181427729038,-28.907468179450802,POINT (27.56318142772904 -28.9074681794508),south-africa
1522,178968761-1,,765000,False,substation,True,transmission,541050.0,29.08947531440137,-26.695746465414743,POINT (29.08947531440137 -26.69574646541474),south-africa
1523,178968761-2,,400000,False,substation,True,transmission,541050.0,29.08947531440137,-26.695746465414743,POINT (29.08947531440137 -26.69574646541474),south-africa
1524,658775585-1,,132000,False,substation,True,transmission,7500.0,22.62124857444962,-32.3489488440115,POINT (22.62124857444962 -32.3489488440115),south-africa
1525,930345701-1,,132000,False,substation,True,transmission,26260.0,27.823597870397947,-25.628498276290884,POINT (27.82359787039795 -25.62849827629088),south-africa
1527,457745072-1,,132000,False,substation,True,transmission,14580.0,30.028684818674222,-24.401822648805698,POINT (30.02868481867422 -24.4018226488057),south-africa
1528,248602914-1,,132000,False,substation,True,transmission,14630.0,29.43424124970791,-25.770461057881008,POINT (29.43424124970791 -25.77046105788101),south-africa
1529,89637370-1,,400000,False,substation,True,transmission,375250.0,25.924433079283578,-32.74282453269777,POINT (25.92443307928358 -32.74282453269777),south-africa
1530,89637370-2,,220000,False,substation,True,transmission,375250.0,25.924433079283578,-32.74282453269777,POINT (25.92443307928358 -32.74282453269777),south-africa
1531,89637370-3,,132000,False,substation,True,transmission,375250.0,25.924433079283578,-32.74282453269777,POINT (25.92443307928358 -32.74282453269777),south-africa
1533,215486168-1,,132000,False,substation,True,transmission,28340.0,22.958420700000016,-27.205474299999967,POINT (22.95842070000002 -27.20547429999997),south-africa
1534,188809339-1,,132000,False,substation,True,transmission,7360.0,31.410319287543707,-29.149987682201985,POINT (31.41031928754371 -29.14998768220198),south-africa
1535,185497473-1,,400000,False,substation,True,transmission,102100.0,28.970089293708224,-26.086689015049412,POINT (28.97008929370822 -26.08668901504941),south-africa
1536,411422195-1,,132000,False,substation,True,transmission,3420.0,23.312561452532055,-29.386820631334945,POINT (23.31256145253206 -29.38682063133495),south-africa
1537,90456527-1,,132000,False,substation,True,transmission,57940.0,25.52272549891184,-33.83643684123024,POINT (25.52272549891184 -33.83643684123024),south-africa
1538,285801062-1,,132000,False,substation,True,transmission,4870.0,31.520903941171856,-25.676153169534867,POINT (31.52090394117186 -25.67615316953487),south-africa
1539,92138199-1,,132000,False,substation,True,transmission,4310.0,24.703858447322165,-29.907913103412298,POINT (24.70385844732217 -29.9079131034123),south-africa
1540,643187978-1,,132000,False,substation,True,transmission,14510.0,25.997749799173167,-32.875534705513054,POINT (25.99774979917317 -32.87553470551305),south-africa
1541,125769921-1,,400000,False,substation,True,transmission,333640.0,20.79365961643354,-29.493619919143953,POINT (20.79365961643354 -29.49361991914395),south-africa
1542,125769921-2,,132000,False,substation,True,transmission,333640.0,20.79365961643354,-29.493619919143953,POINT (20.79365961643354 -29.49361991914395),south-africa
1543,171699035-1,,132000,False,substation,True,transmission,25430.0,19.55179902169799,-33.63052104859587,POINT (19.55179902169799 -33.63052104859587),south-africa
1544,661026054-1,,132000,False,substation,True,transmission,22830.0,23.91680795506289,-30.721648377696052,POINT (23.91680795506289 -30.72164837769605),south-africa
1546,224176614-1,,132000,False,substation,True,transmission,32600.0,30.601588934543823,-23.94526568486288,POINT (30.60158893454382 -23.94526568486288),south-africa
1548,220180357-1,,132000,False,substation,True,transmission,16570.0,30.432931095663815,-25.06073070184848,POINT (30.43293109566381 -25.06073070184848),south-africa
1549,136051725-1,,132000,False,substation,True,transmission,6990.0,30.929838668359483,-25.468179097019195,POINT (30.92983866835948 -25.4681790970192),south-africa
1550,254684083-1,,132000,False,substation,True,transmission,8490.0,29.563789400000026,-31.366865750000176,POINT (29.56378940000003 -31.36686575000018),south-africa
1551,177806135-1,,132000,False,substation,True,transmission,43600.0,19.18664710280659,-34.239234264089546,POINT (19.18664710280659 -34.23923426408955),south-africa
1553,170672051-1,,400000,False,substation,True,transmission,201250.0,29.110195818821865,-25.829464659008924,POINT (29.11019581882186 -25.82946465900892),south-africa
1554,170672051-2,,132000,False,substation,True,transmission,201250.0,29.110195818821865,-25.829464659008924,POINT (29.11019581882186 -25.82946465900892),south-africa
1555,241531340-1,,132000,False,substation,True,transmission,4860.0,24.61125491562861,-29.061390130190343,POINT (24.61125491562861 -29.06139013019034),south-africa
1556,230551819-1,,400000,False,substation,True,transmission,307090.0,27.227887973396786,-24.967478174717915,POINT (27.22788797339679 -24.96747817471791),south-africa
1557,230551819-2,,275000,False,substation,True,transmission,307090.0,27.227887973396786,-24.967478174717915,POINT (27.22788797339679 -24.96747817471791),south-africa
1558,230551819-3,,132000,False,substation,True,transmission,307090.0,27.227887973396786,-24.967478174717915,POINT (27.22788797339679 -24.96747817471791),south-africa
1560,656257040-1,,132000,False,substation,True,transmission,11370.0,29.646387147810636,-31.34103614614021,POINT (29.64638714781064 -31.34103614614021),south-africa
1561,209976655-1,,400000,False,substation,True,transmission,141290.0,29.598324592696404,-26.031532541411817,POINT (29.5983245926964 -26.03153254141182),south-africa
1562,179136373-1,,765000,False,substation,True,transmission,526510.0,29.39713096378135,-26.805416739989322,POINT (29.39713096378135 -26.80541673998932),south-africa
1563,179136373-2,,400000,False,substation,True,transmission,526510.0,29.39713096378135,-26.805416739989322,POINT (29.39713096378135 -26.80541673998932),south-africa
1565,331763584-1,,132000,False,substation,True,transmission,4240.0,24.7290514825395,-32.44603084907776,POINT (24.7290514825395 -32.44603084907776),south-africa
1566,107431792-1,,400000,False,substation,True,transmission,280530.0,18.234541716088607,-33.006938490366046,POINT (18.23454171608861 -33.00693849036605),south-africa
1567,107431792-2,,132000,False,substation,True,transmission,280530.0,18.234541716088607,-33.006938490366046,POINT (18.23454171608861 -33.00693849036605),south-africa
1569,256731629-1,,132000,False,substation,True,transmission,27750.0,30.659784628995485,-25.575301073472733,POINT (30.65978462899549 -25.57530107347273),south-africa
1570,662915106-1,,132000,False,substation,True,transmission,6950.0,23.007519720229535,-27.373677037383324,POINT (23.00751972022953 -27.37367703738332),south-africa
1571,156757442-1,,132000,False,substation,True,transmission,14840.0,30.198130492606058,-24.742326926150206,POINT (30.19813049260606 -24.74232692615021),south-africa
1572,827696602-1,,132000,False,substation,True,transmission,10370.0,31.527351150000047,-25.501351,POINT (31.52735115000005 -25.501351),south-africa
1573,631673098-1,,400000,False,substation,True,transmission,144270.0,28.81327425,-31.642355750000068,POINT (28.81327425 -31.64235575000007),south-africa
1574,631673098-2,,132000,False,substation,True,transmission,144270.0,28.81327425,-31.642355750000068,POINT (28.81327425 -31.64235575000007),south-africa
1575,107493834-1,,132000,False,substation,True,transmission,58220.0,18.04834960002115,-32.9818792525849,POINT (18.04834960002115 -32.9818792525849),south-africa
1577,203678082-1,,132000,False,substation,True,transmission,11330.0,25.03974150200716,-27.963874748991234,POINT (25.03974150200716 -27.96387474899123),south-africa
1578,214401269-1,,132000,False,substation,True,transmission,9280.0,23.448787871465033,-28.375740953055345,POINT (23.44878787146503 -28.37574095305535),south-africa
1580,168366146-1,,132000,False,substation,True,transmission,26580.0,24.924508526102407,-31.155584600437308,POINT (24.92450852610241 -31.15558460043731),south-africa
1581,103364147-1,,132000,False,substation,True,transmission,4810.0,26.146067500000115,-26.17873755,POINT (26.14606750000011 -26.17873755),south-africa
1582,572536833-1,,132000,False,substation,True,transmission,6760.0,25.639329684051564,-33.993574899974654,POINT (25.63932968405156 -33.99357489997465),south-africa
1583,168203870-1,,132000,False,substation,True,transmission,14690.0,28.179741206081875,-25.736208809965625,POINT (28.17974120608188 -25.73620880996562),south-africa
1584,184552955-1,,400000,False,substation,True,transmission,266710.0,29.356679688927215,-24.043816151658948,POINT (29.35667968892722 -24.04381615165895),south-africa
1585,184552955-2,,275000,False,substation,True,transmission,266710.0,29.356679688927215,-24.043816151658948,POINT (29.35667968892722 -24.04381615165895),south-africa
1586,184552955-3,,132000,False,substation,True,transmission,266710.0,29.356679688927215,-24.043816151658948,POINT (29.35667968892722 -24.04381615165895),south-africa
1587,259442168-1,,132000,False,substation,True,transmission,10320.0,29.478197815424533,-26.429283789308077,POINT (29.47819781542453 -26.42928378930808),south-africa
1588,247956804-1,,275000,False,substation,True,transmission,80460.0,29.833910699369934,-28.566630944400433,POINT (29.83391069936993 -28.56663094440043),south-africa
1589,247956804-2,,132000,False,substation,True,transmission,80460.0,29.833910699369934,-28.566630944400433,POINT (29.83391069936993 -28.56663094440043),south-africa
1590,712070564-1,,132000,False,substation,True,transmission,8190.0,22.354372100000035,-30.022013799999964,POINT (22.35437210000003 -30.02201379999996),south-africa
1591,499029685-1,,132000,False,substation,True,transmission,19910.0,22.904625565344453,-27.220217689153674,POINT (22.90462556534445 -27.22021768915367),south-africa
1592,183764510-1,,275000,False,substation,True,transmission,90050.0,30.576089804905575,-27.895473651413752,POINT (30.57608980490557 -27.89547365141375),south-africa
1594,90456528-1,,132000,False,substation,True,transmission,4360.0,25.48526744999988,-33.86401335000002,POINT (25.48526744999988 -33.86401335000002),south-africa
1595,179856840-1,,275000,False,substation,True,transmission,42180.0,31.944655121283777,-25.433699010345702,POINT (31.94465512128378 -25.4336990103457),south-africa
1596,179856840-2,,132000,False,substation,True,transmission,42180.0,31.944655121283777,-25.433699010345702,POINT (31.94465512128378 -25.4336990103457),south-africa
1597,169789536-1,,400000,False,substation,True,transmission,101380.0,21.96041640000001,-34.16515919999996,POINT (21.96041640000001 -34.16515919999996),south-africa
1598,83188525-1,,132000,False,substation,True,transmission,18530.0,27.82761221842969,-26.265115959299106,POINT (27.82761221842969 -26.26511595929911),south-africa
1599,136019706-1,,275000,False,substation,True,transmission,176940.0,31.1263876127055,-24.02779430525224,POINT (31.1263876127055 -24.02779430525224),south-africa
1600,136019706-2,,132000,False,substation,True,transmission,176940.0,31.1263876127055,-24.02779430525224,POINT (31.1263876127055 -24.02779430525224),south-africa
1601,156418705-1,,400000,False,substation,True,transmission,81870.0,30.22180481056933,-24.71951571520151,POINT (30.22180481056933 -24.71951571520151),south-africa
1602,156418705-2,,275000,False,substation,True,transmission,81870.0,30.22180481056933,-24.71951571520151,POINT (30.22180481056933 -24.71951571520151),south-africa
1603,156418705-3,,132000,False,substation,True,transmission,81870.0,30.22180481056933,-24.71951571520151,POINT (30.22180481056933 -24.71951571520151),south-africa
1604,178057140-1,,132000,False,substation,True,transmission,38620.0,19.47672428447381,-33.63675133237928,POINT (19.47672428447381 -33.63675133237928),south-africa
1605,715182535-1,,132000,False,substation,True,transmission,4890.0,31.2515267713218,-24.96830333913185,POINT (31.2515267713218 -24.96830333913185),south-africa
1607,90454383-1,,400000,False,substation,True,transmission,276200.0,25.632831237644357,-33.719830201394785,POINT (25.63283123764436 -33.71983020139479),south-africa
1608,90454383-2,,220000,False,substation,True,transmission,276200.0,25.632831237644357,-33.719830201394785,POINT (25.63283123764436 -33.71983020139479),south-africa
1609,90454383-3,,132000,False,substation,True,transmission,276200.0,25.632831237644357,-33.719830201394785,POINT (25.63283123764436 -33.71983020139479),south-africa
1610,588627264-1,,132000,False,substation,True,transmission,14650.0,19.022403349999905,-33.26642705000005,POINT (19.02240334999991 -33.26642705000005),south-africa
1611,180072160-1,,400000,False,substation,True,transmission,145180.0,27.857996758956784,-32.90208211292793,POINT (27.85799675895678 -32.90208211292793),south-africa
1612,180072160-2,,132000,False,substation,True,transmission,145180.0,27.857996758956784,-32.90208211292793,POINT (27.85799675895678 -32.90208211292793),south-africa
1613,178950118-1,,275000,False,substation,True,transmission,34910.0,28.015824306114553,-26.093945544346006,POINT (28.01582430611455 -26.09394554434601),south-africa
1615,249130532-1,,132000,False,substation,True,transmission,6300.0,31.30802911958118,-25.624233015626373,POINT (31.30802911958118 -25.62423301562637),south-africa
1616,663042839-1,,132000,False,substation,True,transmission,5820.0,24.747500058939394,-28.615686804453038,POINT (24.74750005893939 -28.61568680445304),south-africa
1617,83945972-1,,275000,False,substation,True,transmission,137230.0,27.754767541762682,-26.14833012124889,POINT (27.75476754176268 -26.14833012124889),south-africa
1618,83945972-2,,132000,False,substation,True,transmission,137230.0,27.754767541762682,-26.14833012124889,POINT (27.75476754176268 -26.14833012124889),south-africa
1619,178248302-1,,275000,False,substation,True,transmission,35620.0,27.98756757568107,-26.587908512834943,POINT (27.98756757568107 -26.58790851283494),south-africa
1621,224290097-1,,132000,False,substation,True,transmission,12380.0,30.457321204454647,-23.00395291710705,POINT (30.45732120445465 -23.00395291710705),south-africa
1622,556344329-1,,132000,False,substation,True,transmission,8520.0,23.206053966752403,-30.323540352474794,POINT (23.2060539667524 -30.32354035247479),south-africa
1624,248721919-1,,132000,False,substation,True,transmission,5610.0,28.830354432309598,-28.477846883497502,POINT (28.8303544323096 -28.4778468834975),south-africa
1625,185481654-1,,275000,False,substation,True,transmission,178940.0,29.092395997505896,-26.210014115768093,POINT (29.0923959975059 -26.21001411576809),south-africa
1626,185481654-2,,132000,False,substation,True,transmission,178940.0,29.092395997505896,-26.210014115768093,POINT (29.0923959975059 -26.21001411576809),south-africa
1627,938126859-1,,132000,False,substation,True,transmission,4020.0,31.08211590496278,-24.789155976147992,POINT (31.08211590496278 -24.78915597614799),south-africa
1630,84830388-1,,132000,False,substation,True,transmission,34210.0,28.10068257095337,-25.56362090613229,POINT (28.10068257095337 -25.56362090613229),south-africa
1631,214792573-1,,132000,False,substation,True,transmission,79840.0,28.268224882809218,-25.718372669421072,POINT (28.26822488280922 -25.71837266942107),south-africa
1632,254684089-1,,132000,False,substation,True,transmission,7850.0,29.547990340140093,-31.0660293191002,POINT (29.54799034014009 -31.0660293191002),south-africa
1633,223070245-1,,132000,False,substation,True,transmission,5490.0,29.3912779454121,-25.938274682104364,POINT (29.3912779454121 -25.93827468210436),south-africa
1634,87434264-1,,400000,False,substation,True,transmission,303970.0,27.528051029099956,-26.387003932790435,POINT (27.52805102909996 -26.38700393279044),south-africa
1635,87434264-2,,132000,False,substation,True,transmission,303970.0,27.528051029099956,-26.387003932790435,POINT (27.52805102909996 -26.38700393279044),south-africa
1636,920165264-1,,132000,False,substation,True,transmission,14420.0,23.05210089999999,-33.7363236,POINT (23.05210089999999 -33.7363236),south-africa
1637,178983951-1,,275000,False,substation,True,transmission,166140.0,28.292206796887967,-25.415575017415463,POINT (28.29220679688797 -25.41557501741546),south-africa
1638,178983951-2,,132000,False,substation,True,transmission,166140.0,28.292206796887967,-25.415575017415463,POINT (28.29220679688797 -25.41557501741546),south-africa
1639,921415413-1,,132000,False,substation,True,transmission,10890.0,21.061182743754923,-28.576307152925782,POINT (21.06118274375492 -28.57630715292578),south-africa
1641,176259936-1,,275000,False,substation,True,transmission,129330.0,30.613382720327888,-29.78271660576061,POINT (30.61338272032789 -29.78271660576061),south-africa
1642,176259936-2,,132000,False,substation,True,transmission,129330.0,30.613382720327888,-29.78271660576061,POINT (30.61338272032789 -29.78271660576061),south-africa
1644,841084324-1,,132000,False,substation,True,transmission,8910.0,25.47365112971897,-33.923452608463414,POINT (25.47365112971897 -33.92345260846341),south-africa
1646,456814928-1,,132000,False,substation,True,transmission,48740.0,28.30875339446781,-26.21289083221118,POINT (28.30875339446781 -26.21289083221118),south-africa
1648,530412511-1,,132000,False,substation,True,transmission,3990.0,27.321878098161818,-23.6875904164617,POINT (27.32187809816182 -23.6875904164617),south-africa
1649,249130530-1,,132000,False,substation,True,transmission,4670.0,31.78287355000002,-25.440701099999895,POINT (31.78287355000002 -25.4407010999999),south-africa
1650,219469236-1,,132000,False,substation,True,transmission,7270.0,30.3282775017603,-26.91969276955004,POINT (30.3282775017603 -26.91969276955004),south-africa
1651,256288471-1,,132000,False,substation,True,transmission,16370.0,28.826578848942212,-24.609902467145492,POINT (28.82657884894221 -24.60990246714549),south-africa
1652,193465388-3,,220000,False,substation,True,transmission,20110.0,16.600153094800582,-28.5460465685677,POINT (16.60015309480058 -28.5460465685677),south-africa
1654,258149145-1,,132000,False,substation,True,transmission,4730.0,29.3227371907148,-22.456288037931397,POINT (29.3227371907148 -22.4562880379314),south-africa
1655,28088740-1,,275000,False,substation,True,transmission,62690.0,28.194823816548837,-26.140490554719953,POINT (28.19482381654884 -26.14049055471995),south-africa
1656,28088740-2,,132000,False,substation,True,transmission,62690.0,28.194823816548837,-26.140490554719953,POINT (28.19482381654884 -26.14049055471995),south-africa
1657,810318985-1,,132000,False,substation,True,transmission,11140.0,25.602748559654025,-33.676386878652444,POINT (25.60274855965402 -33.67638687865244),south-africa
1658,631580965-1,,132000,False,substation,True,transmission,11840.0,28.704096279174617,-31.610829343460694,POINT (28.70409627917462 -31.61082934346069),south-africa
1659,184602696-1,,275000,False,substation,True,transmission,43820.0,30.380715371195823,-23.48831442814257,POINT (30.38071537119582 -23.48831442814257),south-africa
1660,184602696-2,,132000,False,substation,True,transmission,43820.0,30.380715371195823,-23.48831442814257,POINT (30.38071537119582 -23.48831442814257),south-africa
1661,183716990-1,,132000,False,substation,True,transmission,14980.0,30.044263734289583,-30.13867132935368,POINT (30.04426373428958 -30.13867132935368),south-africa
1662,207625982-1,,220000,False,substation,True,transmission,13230.0,30.447516568518093,19.12044285108385,POINT (30.44751656851809 19.12044285108385),sudan
1663,169039348-1,,220000,False,substation,True,transmission,15680.0,31.88332030145416,18.485567134088896,POINT (31.88332030145416 18.4855671340889),sudan
1664,179151462-1,,220000,False,substation,True,transmission,30160.0,32.51363891648643,15.21738803355496,POINT (32.51363891648643 15.21738803355496),sudan
1666,627215575-1,,220000,False,substation,True,transmission,150280.0,32.695324283792246,16.11691470878173,POINT (32.69532428379225 16.11691470878173),sudan
1667,223115963-1,,220000,False,substation,True,transmission,23590.0,31.422088067117976,21.774157149770925,POINT (31.42208806711798 21.77415714977093),sudan
1668,179151463-1,,220000,False,substation,True,transmission,21970.0,32.81929879945114,15.310190515138865,POINT (32.81929879945114 15.31019051513887),sudan
1670,197730465-1,,220000,False,substation,True,transmission,41730.0,35.3116903863501,14.04904428080686,POINT (35.3116903863501 14.04904428080686),sudan
1672,186397875-1,,220000,False,substation,True,transmission,10840.0,34.38407532120164,11.797579257737132,POINT (34.38407532120164 11.79757925773713),sudan
1673,237070026-1,,220000,False,substation,True,transmission,27980.0,32.820178270461355,13.210334236205547,POINT (32.82017827046135 13.21033423620555),sudan
1676,178406919-1,,220000,False,substation,True,transmission,24730.0,32.65851910218951,16.134304011830395,POINT (32.65851910218951 16.13430401183039),sudan
