,id,lonlat,tags.power,tags.substation,Type,Area,tags.voltage,tags.frequency,Country
2411,217185155.0,"[26.287224810096312, -32.0087353753299]",substation,,Way,6300.0,,,south-africa
2412,220947205.0,"[27.224008545318803, -25.61360276115966]",substation,transmission,Way,10280.0,88000,,south-africa
2413,481390066.0,"[28.36960152874774, -26.355797995256008]",substation,,Way,5000.0,,,south-africa
2415,713814131.0,"[18.616837389493092, -33.917562302306585]",substation,,Way,7210.0,,,south-africa
2416,258020274.0,"[29.504768241328893, -23.963824798642595]",substation,transmission,Way,15600.0,132000;66000,,south-africa
2418,103232964.0,"[31.965415350000075, -28.771368150000047]",substation,transition,Way,6160.0,132000,,south-africa
2419,342333218.0,"[29.44510571417927, -25.80621381960773]",substation,,Way,6760.0,,,south-africa
2423,799265707.0,"[28.443385407049266, -26.208538397047338]",substation,,Way,3660.0,,,south-africa
2424,222066037.0,"[22.094786673024345, -34.14473886008815]",substation,,Way,12750.0,66000,,south-africa
2426,258081847.0,"[29.409355392028623, -23.36909113162609]",substation,transmission,Way,5640.0,132000,,south-africa
2427,264642402.0,"[29.41728863148536, -25.99638749842998]",substation,traction,Way,900.0,,,south-africa
2429,214485729.0,"[27.563181427728995, -28.907468179450802]",substation,transmission,Way,19720.0,132000;88000,,south-africa
2430,203810830.0,"[25.581366322947428, -27.649382156880186]",substation,traction,Way,1940.0,132000,,south-africa
2431,257480175.0,"[30.358778020311956, -29.629210128770286]",substation,,Way,18460.0,,,south-africa
2434,107431792.0,"[18.23454171608859, -33.006938490365975]",substation,transmission,Way,280530.0,400000;132000,,south-africa
2435,91980013.0,"[20.75839287634205, -33.20196060302207]",substation,traction,Way,630.0,132000,,south-africa
2437,662915106.0,"[23.007519720229517, -27.373677037383363]",substation,transmission,Way,6950.0,132000,,south-africa
2438,200757306.0,"[23.05792176590282, -27.730871848373244]",substation,transmission,Way,418730.0,400000;275000;132000;66000,,south-africa
2439,477895466.0,"[27.308721144058932, -25.617553580752467]",substation,transition,Way,640.0,,,south-africa
2440,219473100.0,"[29.588170240601496, -28.278555291238057]",substation,,Way,64870.0,,,south-africa
2441,690911456.0,"[18.465529749999988, -34.08967964999994]",substation,minor_distribution,Way,30.0,,,south-africa
2442,922833277.0,"[24.061040494578894, -29.51910823117529]",substation,transmission,Way,3050.0,132000,,south-africa
2444,697815639.0,"[18.468249495787187, -34.05248701934662]",substation,minor_distribution,Way,20.0,,,south-africa
2445,239922316.0,"[27.983675764151936, -26.203203984773417]",substation,traction,Way,2370.0,,,south-africa
2448,248602911.0,"[28.99077299999991, -26.076498199999985]",substation,transmission,Way,2070.0,,,south-africa
2451,926046176.0,"[30.530282993070696, -25.605138087731014]",substation,traction,Way,930.0,,,south-africa
2452,96638637.0,"[28.84966142854687, -24.38862356859855]",substation,traction,Way,4880.0,132000,,south-africa
2453,685290494.0,"[27.336055147964817, -24.80653835454391]",substation,,Way,14320.0,,,south-africa
2455,212773880.0,"[18.472298399999918, -33.95368179999999]",substation,,Way,240.0,,,south-africa
2456,83515537.0,"[27.65311974889991, -26.067892142347226]",substation,transmission,Way,5310.0,,,south-africa
2457,928797479.0,"[23.027490299999993, -27.610845349999998]",substation,transmission,Way,910.0,132000,,south-africa
2458,243487666.0,"[29.985744100000016, -29.29128209999994]",substation,traction,Way,1010.0,88000,,south-africa
2459,220947193.0,"[27.339938349999937, -25.69789119999984]",substation,transmission,Way,4100.0,88000,,south-africa
2460,185096921.0,"[30.7541536602679, -25.439703187642547]",substation,traction,Way,2670.0,132000,,south-africa
2461,256731632.0,"[30.96622120000003, -25.571062950000123]",substation,transmission,Way,4050.0,132000,,south-africa
2462,757933846.0,"[27.692856684388854, -23.69763569964846]",substation,transmission,Way,7590.0,132000,,south-africa
2463,823095926.0,"[18.483206812590407, -33.98760369632071]",substation,,Way,6330.0,,,south-africa
2468,456151095.0,"[31.00995752213717, -29.809228987839152]",substation,transition,Way,1450.0,132000,,south-africa
2469,104729678.0,"[25.598289008299812, -33.86947230671556]",substation,,Way,21980.0,132000,,south-africa
2470,189739076.0,"[27.909699265006235, -26.823516422105588]",substation,transmission,Way,106360.0,275000;88000,,south-africa
2471,722951892.0,"[18.44007608753409, -34.04052827170427]",substation,minor_distribution,Way,30.0,,,south-africa
2472,256769764.0,"[29.85562439799126, -25.60391009990378]",substation,traction,Way,1690.0,132000,,south-africa
2473,928797444.0,"[22.985186881853696, -27.33342636582636]",substation,transmission,Way,4650.0,132000,,south-africa
2474,833003360.0,"[28.186784628999135, -26.107668113252522]",substation,,Way,2010.0,,,south-africa
2477,197537533.0,"[27.457153036190462, -26.49144879576594]",substation,,Way,1320.0,,,south-africa
2479,842491788.0,"[27.159993479077908, -27.04021353858742]",substation,,Way,5400.0,,,south-africa
2481,256642581.0,"[30.053020250000003, -28.383163450000072]",substation,traction,Way,2550.0,88000,,south-africa
2483,223757898.0,"[20.597097976056393, -28.774223791948614]",substation,transmission,Way,7050.0,132000,,south-africa
2484,543940512.0,"[28.002767646245214, -25.897978817444354]",substation,,Way,2930.0,,,south-africa
2486,111445825.0,"[24.7262036271543, -27.475878361318905]",substation,traction,Way,1270.0,132000,,south-africa
2487,222021633.0,"[27.80212824999996, -25.63302089999989]",substation,traction,Way,2320.0,88000,,south-africa
2489,188809339.0,"[31.410319287543697, -29.149987682201928]",substation,transmission,Way,7360.0,132000,,south-africa
2490,275831283.0,"[27.554338749999978, -23.646453200000146]",substation,,Way,2710.0,,,south-africa
2491,931095076.0,"[27.387529686234142, -24.603788878309743]",substation,transmission,Way,3830.0,132000,,south-africa
2503,231726576.0,"[30.54184114999998, -26.709323550000036]",substation,transmission,Way,1570.0,,,south-africa
2504,144440871.0,"[30.882175112430634, -29.810112912749876]",substation,transmission,Way,50400.0,132000;11000,,south-africa
2508,450506496.0,"[18.682634088500862, -33.850098004876386]",substation,,Way,330.0,,,south-africa
2509,173944317.0,"[27.028771828011674, -26.739938558170657]",substation,transmission,Way,16260.0,132000;88000,,south-africa
2510,224290098.0,"[30.310357358043348, -23.824349186520095]",substation,transmission,Way,10350.0,132000;66000,,south-africa
2511,455361129.0,"[27.60607973102446, -32.891929212586206]",substation,traction,Way,4230.0,132000,,south-africa
2512,182459946.0,"[28.66857859826967, -24.603874661259844]",substation,traction,Way,5040.0,132000,,south-africa
2514,833044119.0,"[19.010121825693723, -34.15385486415327]",substation,,Way,7230.0,,,south-africa
2515,696911244.0,"[18.70422318467469, -33.935820176075225]",substation,,Way,40.0,,,south-africa
2516,214706009.0,"[27.034797385636676, -29.189172957087955]",substation,transmission,Way,69790.0,132000;88000,,south-africa
2517,218062169.0,"[30.104884595963036, -28.311191516983524]",substation,traction,Way,1720.0,,,south-africa
2519,260047405.0,"[26.076882600000012, -30.645859899999948]",substation,traction,Way,4130.0,132000,,south-africa
2521,191278638.0,"[28.2925715233402, -25.22641575452592]",substation,traction,Way,4700.0,132000,,south-africa
2523,926014635.0,"[28.688827762950996, -26.124326606788742]",substation,,Way,3940.0,,,south-africa
2526,451575178.0,"[25.962834468592213, -30.486872420598395]",substation,,Way,1160.0,,,south-africa
2527,691090584.0,"[18.446271649999954, -34.034610149999914]",substation,,Way,20.0,,,south-africa
2528,107937166.0,"[26.306010572609434, -31.263867853548625]",substation,traction,Way,4800.0,132000,,south-africa
2529,256769754.0,"[29.8266564199087, -25.387666419211513]",substation,traction,Way,750.0,,,south-africa
2530,108192592.0,"[23.902042409806338, -30.9263103584552]",substation,traction,Way,4080.0,132000,,south-africa
2533,914245603.0,"[30.97491541749116, -29.9076829901808]",substation,traction,Way,2630.0,,,south-africa
2534,223478971.0,"[23.03181105, -29.576863649999808]",substation,transmission,Way,4020.0,132000,,south-africa
2535,203819608.0,"[26.40050529820736, -27.14354812744452]",substation,traction,Way,3400.0,132000,,south-africa
2536,219841274.0,"[29.735342329558915, -27.21810647232418]",substation,traction,Way,1390.0,,,south-africa
2537,803852463.0,"[30.940033002122842, -30.00179316174666]",substation,,Way,48240.0,,,south-africa
2539,823838878.0,"[18.46523857089188, -34.03692383452973]",substation,minor_distribution,Way,490.0,,,south-africa
2540,256633186.0,"[30.343931661867785, -28.122579314193185]",substation,traction,Way,2240.0,88000,,south-africa
2542,247958052.0,"[28.579038424824876, -32.010755745295924]",substation,transition,Way,2350.0,,,south-africa
2546,803858643.0,"[28.11216537114217, -26.014796061751312]",substation,,Way,5830.0,,,south-africa
2547,663042845.0,"[21.13749090207976, -28.545302836634214]",substation,transmission,Way,79450.0,400000;132000,,south-africa
2549,84830806.0,"[28.12744407247922, -25.507066279648487]",substation,transmission,Way,10810.0,,,south-africa
2550,662915111.0,"[24.933061696531382, -29.038871362149113]",substation,transmission,Way,6370.0,132000,,south-africa
2551,226572929.0,"[30.79235404534419, -29.002314682303524]",substation,,Way,2610.0,,,south-africa
2552,105811509.0,"[27.952982547794754, -26.640857167736293]",substation,transmission,Way,95870.0,275000;88000,,south-africa
2553,103752475.0,"[29.90159976709381, -26.522070642953224]",substation,traction,Way,1660.0,88000,,south-africa
2554,176362710.0,"[30.38987397591771, -29.73004410756572]",substation,transmission,Way,156600.0,400000;132000,,south-africa
2557,102682082.0,"[18.973244203450637, -34.19814566501673]",substation,transmission,Way,19280.0,400000,,south-africa
2558,814750741.0,"[18.478734334468648, -33.6024727538148]",substation,,Way,19130.0,,,south-africa
2563,169647974.0,"[26.027892415880103, -33.44522630513128]",substation,traction,Way,5480.0,220000;25000,,south-africa
2564,196734928.0,"[31.035265499999955, -29.687019350000032]",substation,traction,Way,880.0,132000,,south-africa
2565,611781238.0,"[29.47144467614513, -28.99430370034563]",substation,,Way,5660.0,,,south-africa
2567,221520667.0,"[27.814024363522925, -26.30109661980501]",substation,,Way,870.0,,,south-africa
2568,878759261.0,"[27.825786633419906, -26.26003660840589]",substation,traction,Way,2980.0,,,south-africa
2570,203810831.0,"[25.742076952779353, -27.50972441551161]",substation,traction,Way,4570.0,132000,,south-africa
2571,799554908.0,"[28.282932791015536, -26.358498264915923]",substation,,Way,560.0,,,south-africa
2572,929099251.0,"[24.78888479180272, -26.98418268131549]",substation,transmission,Way,10520.0,132000,,south-africa
2574,244492759.0,"[28.033191851931083, -26.51001086655376]",substation,transmission,Way,4470.0,,,south-africa
2575,842180893.0,"[28.51008543007354, -26.239075889182452]",substation,,Way,3410.0,,,south-africa
2576,835629302.0,"[18.516565167660147, -34.00894436523662]",substation,,Way,90.0,,,south-africa
2577,256288471.0,"[28.82657884894216, -24.609902467145456]",substation,transmission,Way,16370.0,132000,,south-africa
2579,105811508.0,"[28.161117432941897, -26.304962984593697]",substation,traction,Way,3220.0,88000,,south-africa
2580,739103027.0,"[29.734546608097617, -23.470894498654225]",substation,,Way,3730.0,132000,,south-africa
2583,91957685.0,"[21.97033130740762, -32.80767777124579]",substation,traction,Way,9460.0,132000,,south-africa
2587,430121152.0,"[18.692799741186985, -34.00794177346168]",substation,,Way,7850.0,66000,,south-africa
2588,842487265.0,"[26.084368162031144, -25.711454867174673]",substation,,Way,2330.0,,,south-africa
2589,258020269.0,"[29.464050295950386, -24.27939709617595]",substation,transmission,Way,10460.0,132000,,south-africa
2590,723860545.0,"[18.426547923572823, -34.04638036113352]",substation,minor_distribution,Way,40.0,,,south-africa
2591,243276308.0,"[29.382960369469693, -28.374219286341713]",substation,transition,Way,700.0,88000,,south-africa
2595,248895705.0,"[29.28054675000003, -26.679276450000007]",substation,transmission,Way,10780.0,132000,,south-africa
2597,804634884.0,"[27.078996824874828, -25.38420474239036]",substation,transmission,Way,19360.0,132000,,south-africa
49,197730463.0,"[35.85351866062476, 14.424329192100506]",substation,,Way,17620.0,,,sudan
54,237429388.0,"[33.02589220000009, 14.25446589999998]",substation,,Way,7890.0,110000,,sudan
56,174860455.0,"[32.57636515207311, 15.565607772250802]",substation,,Way,10.0,,,sudan
57,261467762.0,"[33.98051316746002, 13.150135403259442]",substation,transmission,Way,5180.0,,,sudan
62,178486761.0,"[34.01157722229014, 17.649222056494928]",substation,,Way,83960.0,500000;220000,,sudan
64,178414889.0,"[32.60120760044802, 15.531609210818452]",substation,transmission,Way,35920.0,220000;110000,,sudan
49,182691924.0,"[37.46866201931112, -3.8264163324098037]",substation,,Way,900.0,,,tanzania
54,678566400.0,"[39.218541468040165, -6.138134465809941]",substation,,Way,3440.0,,,tanzania
56,143029749.0,"[39.264151038541435, -6.777671983770482]",substation,,Way,2140.0,,,tanzania
57,678565458.0,"[37.55574217328757, -3.4135931723453417]",substation,,Way,9180.0,,,tanzania
62,212016922.0,"[38.743826400000025, -6.7114976500000525]",substation,transmission,Way,5020.0,132000,,tanzania
64,678576091.0,"[39.15473411740816, -6.857319826186442]",substation,transmission,Way,32180.0,220000,,tanzania
49,154804720.0,"[10.183269550000025, 36.80958569999986]",substation,,Way,220.0,,,tunisia
54,327720602.0,"[10.188733625869956, 36.82581227647694]",substation,,Way,3520.0,,,tunisia
56,126506509.0,"[10.232003057996378, 36.769008071747876]",substation,,Way,20.0,,,tunisia
57,90999835.0,"[10.301233045791518, 36.8438269774807]",substation,,Way,1130.0,,,tunisia
62,147748272.0,"[10.301204582767067, 36.90973924735039]",substation,,Way,40.0,,,tunisia
64,322435574.0,"[8.737399588618603, 34.41586599470201]",substation,transmission,Way,11230.0,,,tunisia
96,151436445.0,"[10.325354983460114, 36.852085449524886]",substation,,Way,30.0,,,tunisia
97,111375434.0,"[10.676478300523785, 35.78305199443014]",substation,transmission,Way,125760.0,,,tunisia
121,154804718.0,"[10.183233930698291, 36.80985623561889]",substation,,Way,200.0,,,tunisia
122,93263381.0,"[10.281480902786132, 36.796926017424006]",substation,transmission,Way,27170.0,,,tunisia
129,196086713.0,"[10.204493279443284, 36.84745994962555]",substation,,Way,40.0,,,tunisia
49,554083597.0,"[28.043300565750226, -12.64842427450531]",substation,,Way,20360.0,,,zambia
54,251078723.0,"[28.158160304666865, -12.635550918146384]",substation,transmission,Way,4270.0,,,zambia
56,562894364.0,"[27.0661678201545, -12.33464831625269]",substation,,Way,690.0,,,zambia
57,790169173.0,"[29.639349800000193, -13.869583150000055]",substation,transmission,Way,750.0,,,zambia
62,822913814.0,"[31.40896139125642, -11.873321118120057]",substation,transmission,Way,62890.0,330000;66000,,zambia
64,562893780.0,"[24.651332125096314, -17.408526661311534]",substation,,Way,2910.0,,,zambia
96,563698084.0,"[32.030563849999936, -10.962385050000035]",substation,,Way,750.0,,,zambia
97,563408466.0,"[24.19568215000006, -13.583774899999984]",substation,transmission,Way,6410.0,132000,,zambia
